Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,6.937
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,3.922
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,5.566
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,5.978
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,6.386
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,7.172
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,9.419
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,17.994
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,20.435
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,22.809
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,27.013
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,9.419
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,17.022
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,18.862
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,20.713
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,24.528
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,9.419
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,18.462
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,21.683
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,25.142
Macro Indicators,GDP per capita,Total,GDP at market prices,SUR,Suriname,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,32.862
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,12.603
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,16.877
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,17.493
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,18.171
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,19.696
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,12.603
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,17.606
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,19.733
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,22.313
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,28.161
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,12.603
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,18.082
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,20.211
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,22.307
Macro Indicators,GDP per capita,Total,GDP at market prices,VEN,Venezuela (Bolivarian Republic of),Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,26.58
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,7.232
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,9.909
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,10.741
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,11.665
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,13.554
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,7.232
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,9.147
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,9.576
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,10.051
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,11.095
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,7.232
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,9.595
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,10.395
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,11.276
Macro Indicators,GDP per capita,Total,GDP at market prices,XLAC,Rest of LAC,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,13.19
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,million people,2012,42.095
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,million people,2030,49.365
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,million people,2035,51.099
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,million people,2040,52.699
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,million people,2050,55.445
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Business As Usual,million people,2012,42.095
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Business As Usual,million people,2030,49.365
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Business As Usual,million people,2035,51.099
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Business As Usual,million people,2040,52.699
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Business As Usual,million people,2050,55.445
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Stratified Societies,million people,2012,42.095
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Stratified Societies,million people,2030,49.365
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Stratified Societies,million people,2035,51.099
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Stratified Societies,million people,2040,52.699
Macro Indicators,Population,Total,Total population,ARG,Argentina,Latin America/Caribbean,Stratified Societies,million people,2050,55.445
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,million people,2012,10.239
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,million people,2030,13.177
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,million people,2035,13.952
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,million people,2040,14.679
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,million people,2050,15.963
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,million people,2012,10.239
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,million people,2030,13.177
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,million people,2035,13.952
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,million people,2040,14.679
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,million people,2050,15.963
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,million people,2012,10.239
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,million people,2030,13.177
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,million people,2035,13.952
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,million people,2040,14.679
Macro Indicators,Population,Total,Total population,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,million people,2050,15.963
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,million people,2012,202.402
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,million people,2030,228.663
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,million people,2035,233.006
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,million people,2040,236.015
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,million people,2050,238.27
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Business As Usual,million people,2012,202.402
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Business As Usual,million people,2030,228.663
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Business As Usual,million people,2035,233.006
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Business As Usual,million people,2040,236.015
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Business As Usual,million people,2050,238.27
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Stratified Societies,million people,2012,202.402
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Stratified Societies,million people,2030,228.663
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Stratified Societies,million people,2035,233.006
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Stratified Societies,million people,2040,236.015
Macro Indicators,Population,Total,Total population,BRA,Brazil,Latin America/Caribbean,Stratified Societies,million people,2050,238.27
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Toward Sustainability,million people,2012,46.881
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Toward Sustainability,million people,2030,53.175
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Toward Sustainability,million people,2035,54.125
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Toward Sustainability,million people,2040,54.723
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Toward Sustainability,million people,2050,54.927
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Business As Usual,million people,2012,46.881
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Business As Usual,million people,2030,53.175
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Business As Usual,million people,2035,54.125
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Business As Usual,million people,2040,54.723
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Business As Usual,million people,2050,54.927
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Stratified Societies,million people,2012,46.881
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Stratified Societies,million people,2030,53.175
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Stratified Societies,million people,2035,54.125
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Stratified Societies,million people,2040,54.723
Macro Indicators,Population,Total,Total population,COL,Colombia,Latin America/Caribbean,Stratified Societies,million people,2050,54.927
Macro Indicators,Population,Total,Total population,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,million people,2012,4.654
Macro Indicators,Population,Total,Total population,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,million people,2030,5.413
Macro Indicators,Population,Total,Total population,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,million people,2035,5.548
