Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Business As Usual,t CO2 eq,2040,280423463.98562
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Business As Usual,t CO2 eq,2050,243465771.478053
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Stratified Societies,t CO2 eq,2012,355190688.895046
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Stratified Societies,t CO2 eq,2030,455396072.405751
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Stratified Societies,t CO2 eq,2035,453248124.681068
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Stratified Societies,t CO2 eq,2040,438580927.890827
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,USA,United States of America,High-income,Stratified Societies,t CO2 eq,2050,391898120.27635
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Toward Sustainability,t CO2 eq,2012,1856360.49110706
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Toward Sustainability,t CO2 eq,2030,1508101.81914635
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Toward Sustainability,t CO2 eq,2035,1377290.23092566
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Toward Sustainability,t CO2 eq,2040,1244363.2843975
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Toward Sustainability,t CO2 eq,2050,991240.271525765
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Business As Usual,t CO2 eq,2012,1856360.49110706
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Business As Usual,t CO2 eq,2030,1588268.58394279
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Business As Usual,t CO2 eq,2035,1516736.23632637
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Business As Usual,t CO2 eq,2040,1450659.97746378
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Business As Usual,t CO2 eq,2050,1331728.01766901
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Stratified Societies,t CO2 eq,2012,1856360.49110706
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Stratified Societies,t CO2 eq,2030,1710918.4794934
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Stratified Societies,t CO2 eq,2035,1690790.33522512
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Stratified Societies,t CO2 eq,2040,1685136.34107392
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XEU,Rest of EU,High-income,Stratified Societies,t CO2 eq,2050,1687033.71689138
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Toward Sustainability,t CO2 eq,2012,8686981.53717499
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Toward Sustainability,t CO2 eq,2030,7119799.50875336
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Toward Sustainability,t CO2 eq,2035,6465371.52079399
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Toward Sustainability,t CO2 eq,2040,5792578.15448901
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Toward Sustainability,t CO2 eq,2050,4496539.93130913
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Business As Usual,t CO2 eq,2012,8686981.53717499
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Business As Usual,t CO2 eq,2030,8283819.60951819
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Business As Usual,t CO2 eq,2035,8037262.74675486
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Business As Usual,t CO2 eq,2040,7765139.95862933
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Business As Usual,t CO2 eq,2050,7140695.5206342
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Stratified Societies,t CO2 eq,2012,8686981.53717499
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Stratified Societies,t CO2 eq,2030,9119330.52060336
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Stratified Societies,t CO2 eq,2035,9250899.97664018
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Stratified Societies,t CO2 eq,2040,9442653.34260825
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,XHIC,Rest of HIC,High-income,Stratified Societies,t CO2 eq,2050,9900353.28024917
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2012,3167675.20630297
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2030,2318534.46247814
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2035,1869132.00228603
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2040,1339975.04002959
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Business As Usual,Tons of nutrients,2012,3167675.20630297
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Business As Usual,Tons of nutrients,2030,4535985.8503155
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Business As Usual,Tons of nutrients,2035,4865380.27951518
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Business As Usual,Tons of nutrients,2040,5206992.93400499
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Business As Usual,Tons of nutrients,2050,5875780.47567248
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2012,3167675.20630297
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2030,4500783.78661881
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2035,4762643.0859389
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2040,4997166.62473772
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,ARG,Argentina,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2050,5377550.03974508
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2012,204389.275825026
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2030,132125.694549694
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2035,104650.985818586
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2040,73598.9178292377
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,Tons of nutrients,2012,204389.275825026
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,Tons of nutrients,2030,257896.923727905
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,Tons of nutrients,2035,270696.287916262
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,Tons of nutrients,2040,282942.704705453
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Business As Usual,Tons of nutrients,2050,305186.295270932
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,Tons of nutrients,2012,204389.275825026
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,Tons of nutrients,2030,258853.260242465
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,Tons of nutrients,2035,271361.154188705
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,Tons of nutrients,2040,282509.472099589
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BOL,Bolivia (Plurinational State of),Latin America/Caribbean,Stratified Societies,Tons of nutrients,2050,301159.612051369
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2012,8511229.52171464
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2030,5981077.46447714
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2035,4770786.54839274
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2040,3370513.48756856
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Business As Usual,Tons of nutrients,2012,8511229.52171464
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Business As Usual,Tons of nutrients,2030,11466192.5397623
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Business As Usual,Tons of nutrients,2035,12124561.5911705
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Business As Usual,Tons of nutrients,2040,12762768.5744867
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Business As Usual,Tons of nutrients,2050,13891787.8844953
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2012,8511229.52171464
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2030,11869814.9337169
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2035,12585940.8055052
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2040,13221097.0358066
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,BRA,Brazil,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2050,14242148.6735805
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2012,540996.931983831
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2030,390188.790586599
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2035,315058.553973448
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2040,225441.278599417
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Business As Usual,Tons of nutrients,2012,540996.931983831
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Business As Usual,Tons of nutrients,2030,746624.147729457
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Business As Usual,Tons of nutrients,2035,795747.376889703
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Business As Usual,Tons of nutrients,2040,845410.296596365
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Business As Usual,Tons of nutrients,2050,942506.9142632
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2012,540996.931983831
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2030,715391.828806455
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2035,756244.586035155
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2040,795270.018643673
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,COL,Colombia,Latin America/Caribbean,Stratified Societies,Tons of nutrients,2050,866579.489582821
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2012,141007.437373051
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2030,93734.8071270819
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2035,73979.6146327863
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2040,51657.5562601197
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Business As Usual,Tons of nutrients,2012,141007.437373051
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Business As Usual,Tons of nutrients,2030,178584.073427968
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,CRI,Costa Rica,Latin America/Caribbean,Business As Usual,Tons of nutrients,2035,186309.567895112
